 Tempo totale (Ma):   0.000000
  Elemento    Coordinata X    Coordinata Y         Hr       Cond.   Densità         Cp           alpha       Pressione  Pressione lito  Temperatura      Divergenza   Shear Heating     Ad. Heating
       740          0.9750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.50000E-01     0.50000E-01       0.0000     0.13129E-15     0.36125         -0.0000    
       741          1.0250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000    -0.60112E-16     0.36125          0.0000    
       742          1.0750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000     0.39901E-15     0.36125          0.0000    
       743          1.1250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000     0.54150E-15     0.36125         -0.0000    
       744          1.1750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000     0.32256E-15     0.36125         -0.0000    
       745          1.2250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.45902E-15     0.36125         -0.0000    
       746          1.2750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.31932E-15     0.36125         -0.0000    
       747          1.3250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.67764E-15     0.36125          0.0000    
       748          1.3750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000     0.66388E-15     0.36125          0.0000    
       749          1.4250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000     0.85470E-15     0.36125          0.0000    
       750          1.4750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000     0.63440E-15     0.36125          0.0000    
       751          1.5250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000     0.11557E-14     0.36125          0.0000    
       752          1.5750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.60902E-15     0.36125         -0.0000    
       753          1.6250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.73869E-15     0.36125         -0.0000    
       754          1.6750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.71584E-15     0.36125         -0.0000    
       755          1.7250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000     0.10338E-14     0.36125         -0.0000    
       756          1.7750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.99532E-15     0.36125          0.0000    
       757          1.8250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.11482E-14     0.36125          0.0000    
       758          1.8750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.10233E-14     0.36125          0.0000    
       759          1.9250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000     0.15715E-14     0.36125          0.0000    
       760          1.9750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.14050E-14     0.36125          0.0000    
       761          0.0250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.9250          1.9250           0.0000    -0.20459E-14     0.45125          0.0000    
       762          0.0750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.8500          1.8500           0.0000    -0.11460E-14     0.45125          0.0000    
       763          0.1250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.7500          1.7500           0.0000    -0.13136E-14     0.45125          0.0000    
       764          0.1750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.6500          1.6500           0.0000    -0.95495E-15     0.45125         -0.0000    
       765          0.2250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.5500          1.5500           0.0000    -0.10383E-14     0.45125         -0.0000    
       766          0.2750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.4500          1.4500           0.0000    -0.10340E-14     0.45125         -0.0000    
       767          0.3250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.3500          1.3500           0.0000    -0.10686E-14     0.45125         -0.0000    
       768          0.3750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.2500          1.2500           0.0000    -0.68608E-15     0.45125         -0.0000    
       769          0.4250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.1500          1.1500           0.0000    -0.85302E-15     0.45125          0.0000    
       770          0.4750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000          1.0500          1.0500           0.0000    -0.62490E-15     0.45125          0.0000    
       771          0.5250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.95000         0.95000           0.0000    -0.77716E-15     0.45125          0.0000    
       772          0.5750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.85000         0.85000           0.0000    -0.51521E-15     0.45125          0.0000    
       773          0.6250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.75000         0.75000           0.0000    -0.43976E-15     0.45125          0.0000    
       774          0.6750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.65000         0.65000           0.0000    -0.85436E-15     0.45125         -0.0000    
       775          0.7250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.55000         0.55000           0.0000    -0.56812E-15     0.45125         -0.0000    
       776          0.7750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.45000         0.45000           0.0000    -0.13444E-15     0.45125          0.0000    
       777          0.8250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.35000         0.35000           0.0000    -0.38347E-15     0.45125          0.0000    
       778          0.8750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.25000         0.25000           0.0000    -0.23428E-15     0.45125         -0.0000    
       779          0.9250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.15000         0.15000           0.0000    -0.40222E-15     0.45125         -0.0000    
       780          0.9750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         0.50000E-01     0.50000E-01       0.0000     0.82631E-16     0.45125         -0.0000    
       781          1.0250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000     0.36326E-15     0.45125          0.0000    
       782          1.0750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000     0.15596E-15     0.45125          0.0000    
       783          1.1250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000     0.29878E-15     0.45125         -0.0000    
       784          1.1750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000     0.60149E-15     0.45125         -0.0000    
       785          1.2250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.53008E-15     0.45125         -0.0000    
       786          1.2750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.62983E-15     0.45125         -0.0000    
       787          1.3250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.54765E-15     0.45125          0.0000    
       788          1.3750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000     0.83214E-15     0.45125         -0.0000    
       789          1.4250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000     0.62034E-15     0.45125          0.0000    
       790          1.4750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000     0.93259E-15     0.45125          0.0000    
       791          1.5250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000     0.77757E-15     0.45125          0.0000    
       792          1.5750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.10968E-14     0.45125          0.0000    
       793          1.6250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.59941E-15     0.45125         -0.0000    
       794          1.6750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.92554E-15     0.45125         -0.0000    
       795          1.7250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000     0.79495E-15     0.45125          0.0000    
       796          1.7750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.11939E-14     0.45125         -0.0000    
       797          1.8250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.97491E-15     0.45125          0.0000    
       798          1.8750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.16792E-14     0.45125          0.0000    
       799          1.9250          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000     0.12255E-14     0.45125          0.0000    
       800          1.9750          0.9750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.24467E-14     0.45125          0.0000    
