 Tempo totale (Ma):   0.000015
      Nodo              Coordinata X              Coordinata Y                Velocità X                Velocità Y               Temperatura
       245                   0.89840                   0.00780                   0.00774                   0.00000                   0.97144
       246                   0.90620                   0.00780                   0.00774                   0.00000                   0.97144
       247                   0.91410                   0.00780                   0.00774                   0.00000                   0.97144
       248                   0.92190                   0.00780                   0.00774                   0.00000                   0.97144
       249                   0.92970                   0.00780                   0.00774                   0.00000                   0.97144
       250                   0.93750                   0.00780                   0.00774                   0.00000                   0.97144
       251                   0.94530                   0.00780                   0.00774                   0.00000                   0.97144
       252                   0.95310                   0.00780                   0.00774                   0.00000                   0.97144
       253                   0.96090                   0.00780                   0.00774                   0.00000                   0.97144
       254                   0.96880                   0.00780                   0.00774                   0.00000                   0.97144
       255                   0.97660                   0.00780                   0.00774                   0.00000                   0.97144
       256                   0.98440                   0.00780                   0.00774                   0.00000                   0.97144
       257                   0.99220                   0.00780                   0.00774                   0.00000                   0.97144
       258                   1.00000                   0.00780                   0.00774                   0.00000                   0.97144
       259                   0.00000                   0.01560                   0.01536                   0.00000                   0.93790
       260                   0.00780                   0.01560                   0.01536                   0.00000                   0.93790
       261                   0.01560                   0.01560                   0.01536                   0.00000                   0.93790
       262                   0.02340                   0.01560                   0.01536                   0.00000                   0.93790
       263                   0.03120                   0.01560                   0.01536                   0.00000                   0.93790
       264                   0.03910                   0.01560                   0.01536                   0.00000                   0.93790
       265                   0.04690                   0.01560                   0.01536                   0.00000                   0.93790
       266                   0.05470                   0.01560                   0.01536                   0.00000                   0.93790
       267                   0.06250                   0.01560                   0.01536                   0.00000                   0.93790
       268                   0.07030                   0.01560                   0.01536                   0.00000                   0.93790
       269                   0.07810                   0.01560                   0.01536                   0.00000                   0.93790
       270                   0.08590                   0.01560                   0.01536                   0.00000                   0.93790
       271                   0.09380                   0.01560                   0.01536                   0.00000                   0.93790
       272                   0.10160                   0.01560                   0.01536                   0.00000                   0.93790
       273                   0.10940                   0.01560                   0.01536                   0.00000                   0.93790
       274                   0.11720                   0.01560                   0.01536                   0.00000                   0.93790
       275                   0.12500                   0.01560                   0.01536                   0.00000                   0.93790
       276                   0.13280                   0.01560                   0.01536                   0.00000                   0.93790
       277                   0.14060                   0.01560                   0.01536                   0.00000                   0.93790
       278                   0.14840                   0.01560                   0.01536                   0.00000                   0.93790
       279                   0.15620                   0.01560                   0.01536                   0.00000                   0.93790
       280                   0.16410                   0.01560                   0.01536                   0.00000                   0.93790
       281                   0.17190                   0.01560                   0.01536                   0.00000                   0.93790
       282                   0.17970                   0.01560                   0.01536                   0.00000                   0.93790
       283                   0.18750                   0.01560                   0.01536                   0.00000                   0.93790
