 Tempo totale (Ma):   0.000015
  Elemento    Coordinata X    Coordinata Y         Hr       Cond.   Densità         Cp           alpha       Pressione  Pressione lito  Temperatura       Viscosità   Shear Heating     Ad. Heating
      9725          0.9727          0.5898     0.0323     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.1015           0.0323      1.0000         0.32292E-01      0.0000    
      9726          0.9805          0.5898     0.0323     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.1015           0.0323      1.0000         0.32292E-01      0.0000    
      9727          0.9883          0.5898     0.0323     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.1015           0.0323      1.0000         0.32292E-01      0.0000    
      9728          0.9961          0.5898     0.0323     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.1015           0.0323      1.0000         0.32292E-01      0.0000    
      9729          0.0039          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9730          0.0117          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9731          0.0195          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9732          0.0273          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9733          0.0352          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9734          0.0430          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9735          0.0508          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9736          0.0586          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9737          0.0664          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9738          0.0742          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9739          0.0820          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9740          0.0898          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9741          0.0977          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9742          0.1055          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9743          0.1133          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9744          0.1211          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9745          0.1289          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9746          0.1367          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9747          0.1445          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9748          0.1523          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9749          0.1602          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9750          0.1680          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9751          0.1758          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9752          0.1836          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9753          0.1914          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9754          0.1992          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9755          0.2070          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9756          0.2148          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9757          0.2227          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9758          0.2305          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9759          0.2383          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9760          0.2461          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9761          0.2539          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9762          0.2617          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9763          0.2695          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9764          0.2773          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9765          0.2852          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9766          0.2930          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9767          0.3008          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9768          0.3086          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9769          0.3164          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9770          0.3242          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9771          0.3320          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9772          0.3398          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9773          0.3477          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9774          0.3555          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9775          0.3633          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9776          0.3711          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9777          0.3789          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9778          0.3867          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9779          0.3945          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9780          0.4023          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9781          0.4102          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9782          0.4180          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9783          0.4258          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9784          0.4336          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9785          0.4414          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9786          0.4492          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9787          0.4570          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9788          0.4648          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9789          0.4727          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9790          0.4805          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9791          0.4883          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9792          0.4961          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9793          0.5039          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9794          0.5117          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9795          0.5195          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9796          0.5273          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9797          0.5352          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9798          0.5430          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9799          0.5508          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9800          0.5586          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9801          0.5664          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9802          0.5742          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9803          0.5820          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9804          0.5898          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9805          0.5977          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9806          0.6055          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9807          0.6133          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9808          0.6211          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9809          0.6289          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9810          0.6367          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9811          0.6445          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9812          0.6523          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9813          0.6602          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9814          0.6680          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9815          0.6758          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9816          0.6836          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9817          0.6914          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9818          0.6992          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9819          0.7070          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9820          0.7148          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9821          0.7227          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9822          0.7305          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9823          0.7383          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9824          0.7461          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9825          0.7539          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9826          0.7617          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9827          0.7695          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9828          0.7773          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9829          0.7852          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9830          0.7930          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9831          0.8008          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9832          0.8086          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9833          0.8164          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9834          0.8242          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9835          0.8320          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9836          0.8398          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9837          0.8477          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9838          0.8555          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9839          0.8633          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9840          0.8711          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9841          0.8789          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9842          0.8867          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9843          0.8945          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9844          0.9023          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9845          0.9102          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9846          0.9180          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9847          0.9258          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9848          0.9336          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9849          0.9414          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9850          0.9492          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9851          0.9570          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9852          0.9648          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9853          0.9727          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9854          0.9805          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9855          0.9883          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9856          0.9961          0.5977     0.0382     0.0000     1.0000     1.0000     0.30000E-04      0.0000          4.0230           0.0382      1.0000         0.38181E-01      0.0000    
      9857          0.0039          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9858          0.0117          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9859          0.0195          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9860          0.0273          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9861          0.0352          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9862          0.0430          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9863          0.0508          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9864          0.0586          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9865          0.0664          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9866          0.0742          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9867          0.0820          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9868          0.0898          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9869          0.0977          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9870          0.1055          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9871          0.1133          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9872          0.1211          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9873          0.1289          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9874          0.1367          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9875          0.1445          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9876          0.1523          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9877          0.1602          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9878          0.1680          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9879          0.1758          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9880          0.1836          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9881          0.1914          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9882          0.1992          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9883          0.2070          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9884          0.2148          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9885          0.2227          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9886          0.2305          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9887          0.2383          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9888          0.2461          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9889          0.2539          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9890          0.2617          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9891          0.2695          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9892          0.2773          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9893          0.2852          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9894          0.2930          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9895          0.3008          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9896          0.3086          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9897          0.3164          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9898          0.3242          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9899          0.3320          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9900          0.3398          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9901          0.3477          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9902          0.3555          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9903          0.3633          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9904          0.3711          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9905          0.3789          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
      9906          0.3867          0.6055     0.0445     0.0000     1.0000     1.0000     0.30000E-04      0.0000          3.9450           0.0446      1.0000         0.44521E-01      0.0000    
