 Tempo totale (Ma):   0.000000
      Nodo              Coordinata X              Coordinata Y                Velocità X                Velocità Y               Temperatura
       286              200000.00000              675000.00000                  -2.10572                  30.23638                1300.00000
       287              233333.33330              675000.00000                  -2.38613                  27.55503                1300.00000
       288              266666.66670              675000.00000                  -2.63359                  24.38502                1300.00000
       289              300000.00000              675000.00000                  -2.84317                  20.69350                1300.00000
       290              333333.33330              675000.00000                  -3.00986                  16.44328                1300.00000
       291              366666.66670              675000.00000                  -3.12857                  11.59259                1300.00000
       292              400000.00000              675000.00000                  -3.19422                   6.09523                1300.00000
       293              433333.33330              675000.00000                  -3.20152                  -0.09929                1300.00000
       294              466666.66670              675000.00000                  -3.14531                  -7.04651                1300.00000
       295              500000.00000              675000.00000                  -3.02026                 -14.80560                1300.00000
       296              533333.33330              675000.00000                  -2.85800                 -16.15089                1300.00000
       297              566666.66670              675000.00000                  -2.69221                 -17.36881                1300.00000
       298              600000.00000              675000.00000                  -2.52141                 -18.46358                1300.00000
       299              633333.33330              675000.00000                  -2.34459                 -19.44036                1300.00000
       300              666666.66670              675000.00000                  -2.16107                 -20.30479                1300.00000
       301              700000.00000              675000.00000                  -1.97050                 -21.06300                1300.00000
       302              733333.33330              675000.00000                  -1.77284                 -21.72114                1300.00000
       303              766666.66670              675000.00000                  -1.56832                 -22.28530                1300.00000
       304              800000.00000              675000.00000                  -1.35736                 -22.76124                1300.00000
       305              833333.33330              675000.00000                  -1.14059                 -23.15426                1300.00000
       306              866666.66670              675000.00000                  -0.91878                 -23.46906                1300.00000
       307              900000.00000              675000.00000                  -0.69282                 -23.70962                1300.00000
       308              933333.33330              675000.00000                  -0.46368                 -23.87912                1300.00000
       309              966666.66670              675000.00000                  -0.23238                 -23.97988                1300.00000
       310             1000000.00000              675000.00000                   0.00000                 -24.01331                1300.00000
       311                   0.00000              750000.00000                   0.00000                  37.76892                1300.00000
       312               33333.33330              750000.00000                   0.00000                  37.57527                1300.00000
       313               66666.66670              750000.00000                   0.00000                  36.99213                1300.00000
       314              100000.00000              750000.00000                   0.00000                  36.01300                1300.00000
       315              133333.33330              750000.00000                   0.00000                  34.62698                1300.00000
       316              166666.66670              750000.00000                   0.00000                  32.81885                1300.00000
       317              200000.00000              750000.00000                   0.00000                  30.56898                1300.00000
       318              233333.33330              750000.00000                   0.00000                  27.85335                1300.00000
       319              266666.66670              750000.00000                   0.00000                  24.64349                1300.00000
       320              300000.00000              750000.00000                   0.00000                  20.90658                1300.00000
       321              333333.33330              750000.00000                   0.00000                  16.60524                1300.00000
       322              366666.66670              750000.00000                   0.00000                  11.69772                1300.00000
       323              400000.00000              750000.00000                   0.00000                   6.13781                1300.00000
       324              433333.33330              750000.00000                   0.00000                  -0.12543                1300.00000
       325              466666.66670              750000.00000                   0.00000                  -7.14685                1300.00000
       326              500000.00000              750000.00000                   0.00000                 -14.98663                1300.00000
       327              533333.33330              750000.00000                   0.00000                 -16.33494                1300.00000
       328              566666.66670              750000.00000                   0.00000                 -17.55778                1300.00000
       329              600000.00000              750000.00000                   0.00000                 -18.65890                1300.00000
       330              633333.33330              750000.00000                   0.00000                 -19.64289                1300.00000
       331              666666.66670              750000.00000                   0.00000                 -20.51517                1300.00000
       332              700000.00000              750000.00000                   0.00000                 -21.28140                1300.00000
       333              733333.33330              750000.00000                   0.00000                 -21.94746                1300.00000
       334              766666.66670              750000.00000                   0.00000                 -22.51916                1300.00000
       335              800000.00000              750000.00000                   0.00000                 -23.00203                1300.00000
       336              833333.33330              750000.00000                   0.00000                 -23.40119                1300.00000
       337              866666.66670              750000.00000                   0.00000                 -23.72119                1300.00000
       338              900000.00000              750000.00000                   0.00000                 -23.96589                1300.00000
       339              933333.33330              750000.00000                   0.00000                 -24.13841                1300.00000
       340              966666.66670              750000.00000                   0.00000                 -24.24101                1300.00000
       341             1000000.00000              750000.00000                   0.00000                 -24.27505                1300.00000
       342                   0.00000              825000.00000                   0.00000                  37.34253                1300.00000
       343               33333.33330              825000.00000                   0.37787                  37.15145                1300.00000
       344               66666.66670              825000.00000                   0.75116                  36.57606                1300.00000
       345              100000.00000              825000.00000                   1.11525                  35.60986                1300.00000
       346              133333.33330              825000.00000                   1.46550                  34.24204                1300.00000
       347              166666.66670              825000.00000                   1.79724                  32.45739                1300.00000
       348              200000.00000              825000.00000                   2.10572                  30.23638                1300.00000
       349              233333.33330              825000.00000                   2.38613                  27.55503                1300.00000
       350              266666.66670              825000.00000                   2.63359                  24.38502                1300.00000
       351              300000.00000              825000.00000                   2.84317                  20.69350                1300.00000
       352              333333.33330              825000.00000                   3.00986                  16.44328                1300.00000
       353              366666.66670              825000.00000                   3.12857                  11.59259                1300.00000
       354              400000.00000              825000.00000                   3.19422                   6.09523                1300.00000
       355              433333.33330              825000.00000                   3.20152                  -0.09929                1300.00000
       356              466666.66670              825000.00000                   3.14531                  -7.04651                1300.00000
       357              500000.00000              825000.00000                   3.02026                 -14.80560                1300.00000
       358              533333.33330              825000.00000                   2.85800                 -16.15089                1300.00000
       359              566666.66670              825000.00000                   2.69221                 -17.36881                1300.00000
       360              600000.00000              825000.00000                   2.52141                 -18.46358                1300.00000
       361              633333.33330              825000.00000                   2.34459                 -19.44036                1300.00000
       362              666666.66670              825000.00000                   2.16107                 -20.30479                1300.00000
       363              700000.00000              825000.00000                   1.97050                 -21.06300                1300.00000
       364              733333.33330              825000.00000                   1.77284                 -21.72114                1300.00000
       365              766666.66670              825000.00000                   1.56832                 -22.28530                1300.00000
       366              800000.00000              825000.00000                   1.35736                 -22.76124                1300.00000
       367              833333.33330              825000.00000                   1.14059                 -23.15426                1300.00000
       368              866666.66670              825000.00000                   0.91878                 -23.46906                1300.00000
       369              900000.00000              825000.00000                   0.69282                 -23.70962                1300.00000
       370              933333.33330              825000.00000                   0.46368                 -23.87912                1300.00000
       371              966666.66670              825000.00000                   0.23238                 -23.97988                1300.00000
       372             1000000.00000              825000.00000                   0.00000                 -24.01331                1300.00000
       373                   0.00000              900000.00000                   0.00000                  36.06683                1300.00000
       374               33333.33330              900000.00000                   0.75267                  35.88343                1300.00000
       375               66666.66670              900000.00000                   1.49627                  35.33109                1300.00000
       376              100000.00000              900000.00000                   2.22169                  34.40343                1300.00000
       377              133333.33330              900000.00000                   2.91976                  33.08975                1300.00000
       378              166666.66670              900000.00000                   3.58118                  31.37508                1300.00000
       379              200000.00000              900000.00000                   4.19653                  29.24008                1300.00000
       380              233333.33330              900000.00000                   4.75623                  26.66107                1300.00000
       381              266666.66670              900000.00000                   5.25057                  23.60991                1300.00000
       382              300000.00000              900000.00000                   5.66966                  20.05409                1300.00000
       383              333333.33330              900000.00000                   6.00349                  15.95651                1300.00000
